day,symbol,timestamp,side,pred,gross_fwd_pct,fee_pct,net_fwd_pct,fold,bar,open,high,low,close,atrpct,entry,exit,qty,gross,mandatory,slippage,net,net_no_slip,reason,mfe,mae,hold_bars,notional,stop_pct,target_pct,portfolio_qty,portfolio_gross,portfolio_mandatory,portfolio_slippage,portfolio_net,portfolio_net_no_slip
2026-08-25,MEDANTA,2026-08-25 11:45:00+05:30,-1,-0.1002561045025528,0.4126645321949524,0.106545885506937,0.3061186466880154,2,30,1404.8,1405.5,1404.8,1405.5,0.07775575545052346,1400.3,1396.4,35,136.49999999999523,52.00139560699999,48.94225,35.55635439299523,84.49860439299523,time_stop,0.29993572805827595,0.04998928800972191,13,49010.5,0.35,0.5599999999999999,35,136.49999999999523,52.00139560699999,48.94225,35.55635439299523,84.49860439299523
2026-08-25,FEDERALBNK,2026-08-25 11:50:00+05:30,1,0.1473096093282689,1.528606784102493,0.107261657562964,1.421345126539529,2,31,347.3,348.0,343.0,343.45,0.5563296799284547,348.45,346.1237630763472,143,-332.65188008235043,52.7448034084039,49.662024059958824,-435.0587075507131,-385.3966834907543,stop_loss,0.40177930836562403,0.688764528626773,4,49828.35,0.6675956159141456,1.068152985462633,143,-332.65188008235043,52.7448034084039,49.662024059958824,-435.0587075507131,-385.3966834907543
2026-08-25,COROMANDEL,2026-08-25 12:00:00+05:30,-1,-0.1662161019384114,-0.0418497593638989,0.1062543573132454,-0.1481041166771443,2,33,1910.4,1911.7,1905.0,1911.6,0.17263025737602025,1914.7,1911.0,26,96.20000000000118,52.8474162892,49.734100000000005,-6.381516289198821,43.352583710801184,time_stop,0.2976967671175612,0.020891001201217563,13,49782.200000000004,0.35,0.5599999999999999,26,96.20000000000118,52.8474162892,49.734100000000005,-6.381516289198821,43.352583710801184
2026-08-26,HONAUT,2026-08-26 11:20:00+05:30,-1,-0.2303719716210829,-0.7105766602896892,0.1058254318666302,-0.8164020921563195,3,25,36590.0,36645.0,36530.0,36590.0,0.18447663295982508,36900.0,36860.0,1,40.0,39.19210656,36.88,-36.07210656,0.8078934400000009,time_stop,0.3794037940379358,0.013550135501350091,13,36900.0,0.35,0.5599999999999999,1,40.0,39.19210656,36.88,-36.07210656,0.8078934400000009
2026-08-26,OFSS,2026-08-26 11:25:00+05:30,-1,-0.1020169803829476,0.3702768661112543,0.1065186978035849,0.2637581683076693,3,26,11866.0,11887.0,11865.0,11883.0,0.29634171265072556,11817.0,11749.764095646842,4,268.9436174126313,50.06449556612983,47.133528191293685,171.74559365520776,218.87912184650145,target,0.6431412372006395,0.0,1,47268.0,0.3556100551808707,0.5689760882893932,4,268.9436174126313,50.06449556612983,47.133528191293685,171.74559365520776,218.87912184650145
2026-08-26,CRISIL,2026-08-26 11:50:00+05:30,-1,-0.1021568398884133,0.1441241685144092,0.1063736421064301,0.037750526407979,3,31,4510.0,4510.0,4505.0,4510.0,0.15663604687994442,4506.0,4500.0,11,66.0,52.637006795999994,49.533,-36.170006795999996,13.362993204000006,time_stop,0.3928095872170356,0.06435863293385857,13,49566.0,0.35,0.5599999999999999,11,66.0,52.637006795999994,49.533,-36.170006795999996,13.362993204000006
2026-08-26,ADANIGREEN,2026-08-26 11:50:00+05:30,-1,-0.1028080880537642,0.2191325374036665,0.1064217529242859,0.1127107844793806,3,31,1319.1,1323.9,1318.1,1323.4,0.18404974200652197,1319.0,1313.8,37,192.40000000000168,51.745007521599995,48.7068,91.94819247840168,140.65499247840168,time_stop,0.4927975739196344,0.07581501137225999,13,48803.0,0.35,0.5599999999999999,37,192.40000000000168,51.745007521599995,48.7068,91.94819247840168,140.65499247840168
2026-08-26,CONCOR,2026-08-26 11:50:00+05:30,-1,-0.1221006193020841,1.0733109726880627,0.1069696280977479,0.9663413445903148,3,31,516.35,521.8,516.35,521.75,0.25121500444931083,516.25,518.056875,96,-173.45999999999913,52.78422100475999,49.64673,-275.89095100475913,-226.2442210047591,stop_loss,0.038740920096858034,0.3583535108958813,11,49560.0,0.35,0.5599999999999999,96,-173.45999999999913,52.78422100475999,49.64673,-275.89095100475913,-226.2442210047591
2026-08-27,AWL,2026-08-27 11:45:00+05:30,-1,-0.1045700443593641,1.266073194856574,0.1070932669436201,1.1589799279129538,3,30,198.55,202.5,198.54,202.2,0.2995619612830292,199.78,200.49815786350152,250,-179.53946587537928,53.197303030649266,50.03476973293769,-282.77153863896626,-232.73676890602854,stop_loss,0.1701872059265197,0.3904294724196733,4,49945.0,0.359474353539635,0.5751589656634161,250,-179.53946587537928,53.197303030649266,50.03476973293769,-282.77153863896626,-232.73676890602854
2026-08-27,AJANTPHARM,2026-08-27 12:05:00+05:30,-1,-0.1050178443080666,0.0566107164086133,0.1063175104531687,-0.0497067940445554,3,34,3526.0,3534.3,3521.3,3532.9,0.17306704730634154,3530.5,3531.4,14,-12.600000000001273,52.5396904396,49.4333,-114.57299043960128,-65.13969043960128,time_stop,0.014162299957509727,0.17561251947315615,13,49427.0,0.35,0.5599999999999999,14,-12.600000000001273,52.5396904396,49.4333,-114.57299043960128,-65.13969043960128
2026-08-27,LICHSGFIN,2026-08-27 12:10:00+05:30,1,0.1170470295351048,2.296352296352296,0.1077540941409941,2.188598202211302,3,35,533.6,533.6,529.1,529.1,0.5427005427005449,540.0,536.4833004833005,92,-323.53635553635695,52.592982000340854,49.51823182223182,-425.6475693589296,-376.1293375366978,stop_loss,0.18518518518517713,0.9444444444444478,4,49680.0,0.6512406512406539,1.0419850419850463,92,-323.53635553635695,52.592982000340854,49.51823182223182,-425.6475693589296,-376.1293375366978
2026-08-27,MAXHEALTH,2026-08-27 12:15:00+05:30,-1,-0.1139107868706158,-0.2691655866812823,0.1061085555777091,-0.3752741422589914,3,36,1000.5,1003.8,1000.5,1003.1,0.13102240198242576,1005.1,1004.9,49,9.800000000002228,52.33709893999999,49.245000000000005,-91.78209893999777,-42.53709893999776,time_stop,0.27857924584618887,0.1094418465824365,13,49249.9,0.35,0.5599999999999999,49,9.800000000002228,52.33709893999999,49.245000000000005,-91.78209893999777,-42.53709893999776
2026-08-27,GODREJPROP,2026-08-27 12:45:00+05:30,1,0.1088436288305671,-0.8902077151335277,0.105710215430267,-0.9959179305637949,3,42,2091.4,2095.0,2087.7,2089.4,0.25263575325794796,2071.3,2064.05045,24,-173.98919999999998,52.722062177584796,49.62420540000001,-276.3354675775848,-226.71126217758479,stop_loss,0.16897600540723978,0.41037029884612997,10,49711.200000000004,0.35,0.5599999999999999,24,-173.98919999999998,52.722062177584796,49.62420540000001,-276.3354675775848,-226.71126217758479
2026-08-28,JSWSTEEL,2026-08-28 11:20:00+05:30,-1,-0.1082833948777627,0.2330827067669076,0.1064307006466165,0.1266520061202911,3,25,1330.6,1331.0,1328.5,1330.0,0.1718582169709989,1325.2,1325.8,37,-22.199999999996635,52.126462321999995,49.0435,-123.36996232199664,-74.32646232199663,time_stop,0.271657108361012,0.3018412315122232,13,49032.4,0.35,0.5599999999999999,37,-22.199999999996635,52.126462321999995,49.0435,-123.36996232199664,-74.32646232199663
2026-08-28,BAJAJHLDNG,2026-08-28 11:25:00+05:30,-1,-0.1000114466629883,0.219529329118373,0.1064220074288724,0.1131073216895006,3,26,11398.0,11398.0,11379.0,11388.0,0.12795423754327864,11351.0,11390.728500000001,4,-158.9140000000043,48.357844441084,45.483457,-252.7553014410883,-207.27184444108832,stop_loss,0.008809796493702837,0.4316800281913391,12,45404.0,0.35,0.5599999999999999,4,-158.9140000000043,48.357844441084,45.483457,-252.7553014410883,-207.27184444108832
2026-08-28,GLENMARK,2026-08-28 11:25:00+05:30,-1,-0.1006437466175371,-0.3360655737704832,0.1060656455245901,-0.4421312192950734,3,26,2440.7,2441.9,2438.2,2440.0,0.17125292740046838,2449.0,2457.5715,20,-171.4300000000003,52.166487990579995,49.065715,-272.6622029905803,-223.59648799058027,stop_loss,0.10616578195181692,0.5839118007350041,3,48980.0,0.35,0.5599999999999999,20,-171.4300000000003,52.166487990579995,49.065715,-272.6622029905803,-223.59648799058027
2026-08-28,360ONE,2026-08-28 11:25:00+05:30,-1,-0.1007796556176352,0.215463661224831,0.1064193996850915,0.1090442615397395,3,26,1204.7,1207.1,1204.5,1206.7,0.1633735453243196,1205.9,1204.3,41,65.6000000000056,52.505368389199994,49.4091,-36.3144683891944,13.0946316108056,time_stop,0.29023965502943394,0.13268098515630822,13,49441.9,0.35,0.5599999999999999,41,65.6000000000056,52.505368389199994,49.4091,-36.3144683891944,13.0946316108056
2026-08-28,MRF,2026-08-28 11:40:00+05:30,-1,-0.1153753489251967,0.0978547233722224,0.0710381159051561,0.0268166074670662,3,29,132770.0,132850.0,132770.0,132850.0,0.0626377762245282,132840.0,132725.0,1,115.0,94.30017439000001,132.7825,-112.08267439000001,20.69982560999999,time_stop,0.14302920806985586,0.0,13,132840.0,0.35,0.5599999999999999,1,115.0,94.30017439000001,132.7825,-112.08267439000001,20.69982560999999
2026-08-31,FLUOROCHEM,2026-08-31 11:20:00+05:30,1,0.1120565812197146,-0.1835819338687798,0.1061634494461249,-0.2897453833149048,3,25,4796.6,4809.2,4792.5,4793.5,0.5798030070482327,4777.1,4743.862676660359,10,-332.3732333964108,50.55840586586014,47.604813383301796,-430.53645264557275,-382.93163926227095,stop_loss,0.2867848694814823,0.7703418391911465,10,47771.0,0.6957636084578792,1.1132217735326069,10,-332.3732333964108,50.55840586586014,47.604813383301796,-430.53645264557275,-382.93163926227095
2026-08-31,NIACL,2026-08-31 11:25:00+05:30,1,0.1107244027490173,-2.2910372608257745,0.1048117149546827,-2.3958489757804573,3,26,199.32,199.45,198.49,198.6,0.6067472306142992,194.99,195.63,256,163.8399999999965,53.15794220032,49.99936,60.6826977996765,110.6820577996765,time_stop,0.6718293245807416,0.2718088107082406,13,49917.44,0.728096676737159,1.1649546827794546,256,163.8399999999965,53.15794220032,49.99936,60.6826977996765,110.6820577996765
2026-08-31,DALBHARAT,2026-08-31 11:50:00+05:30,1,0.1516171227238658,-1.0229088971763505,0.1056251000958977,-1.128533997272248,3,31,1886.0,1888.1,1874.1,1877.0,0.5133571809117905,1849.6,1838.2059346982267,27,-307.63976314787783,52.87865904047837,49.78538011842606,-410.3038023067823,-360.5184221883562,stop_loss,0.4595588235294157,0.692041522491349,8,49939.2,0.6160286170941486,0.9856457873506378,27,-307.63976314787783,52.87865904047837,49.78538011842606,-410.3038023067823,-360.5184221883562
2026-08-31,GLAXO,2026-08-31 11:50:00+05:30,1,0.114597544594657,-0.3529527108729127,0.1060548140135298,-0.4590075248864425,3,31,3058.4,3062.0,3058.4,3059.9,0.2943606933933445,3050.8,3050.0,16,-12.80000000000291,51.8706195968,48.806400000000004,-113.4770195968029,-64.67061959680291,time_stop,0.06883440409073405,0.05244526025961482,13,48812.8,0.35323283207201334,0.5651725313152214,16,-12.80000000000291,51.8706195968,48.806400000000004,-113.4770195968029,-64.67061959680291
2026-08-31,COALINDIA,2026-08-31 12:30:00+05:30,-1,-0.105227579743856,0.1867995018679948,0.1064010143212951,0.0803984875466997,3,39,401.15,401.5,400.95,401.5,0.12364347980786418,400.6,400.85,124,-31.0,52.8144319988,49.6899,-133.5043319988,-83.8144319988,time_stop,0.21218172740888885,0.22466300549175422,13,49674.4,0.35,0.5599999999999999,124,-31.0,52.8144319988,49.6899,-133.5043319988,-83.8144319988
2026-09-01,KEI,2026-09-01 11:20:00+05:30,-1,-0.1058546867866469,0.836089672914369,0.1068174729327453,0.7292721999816236,3,25,5442.0,5444.0,5433.5,5442.0,0.27497768677482015,5395.0,5410.0,9,-135.0,51.69142647,48.6225,-235.31392647,-186.69142647,time_stop,0.38924930491195386,0.3058387395736828,13,48555.0,0.35,0.5599999999999999,9,-135.0,51.69142647,48.6225,-235.31392647,-186.69142647
2026-09-01,POLYCAB,2026-09-01 11:20:00+05:30,-1,-0.1059509618331596,0.6176243520458797,0.1066773479651483,0.5109470040807313,3,25,9063.5,9068.0,9060.0,9067.0,0.22727630811892421,8990.0,8993.5,5,-17.5,47.78462400499999,44.95875,-110.24337400499999,-65.28462400499998,time_stop,0.05561735261401246,0.33370411568409697,13,44950.0,0.35,0.5599999999999999,5,-17.5,47.78462400499999,44.95875,-110.24337400499999,-65.28462400499998
2026-09-01,INDIGO,2026-09-01 11:20:00+05:30,-1,-0.109907438315356,0.5392156862745026,0.1066270561764706,0.4325886300980319,3,25,5091.0,5102.5,5090.0,5100.0,0.18907563025210083,5073.0,5090.7555,9,-159.7995000000019,48.62730384209699,45.73689975,-254.16370359209887,-208.42680384209888,stop_loss,0.009856100926475264,0.39424403705894395,6,45657.0,0.35,0.5599999999999999,9,-159.7995000000019,48.62730384209699,45.73689975,-254.16370359209887,-208.42680384209888
2026-09-01,PIDILITIND,2026-09-01 11:20:00+05:30,-1,-0.1115802775247008,0.1153962951715783,0.1063552158761008,0.0090410792954775,3,25,1646.3,1646.6,1645.9,1646.5,0.11452865385449497,1644.6,1648.9,30,-129.00000000000546,52.51975982999999,49.4025,-230.92225983000546,-181.51975983000546,time_stop,0.17633467104462008,0.267542259515996,13,49338.0,0.35,0.5599999999999999,30,-129.00000000000546,52.51975982999999,49.4025,-230.92225983000546,-181.51975983000546
2026-09-01,MCX,2026-09-01 11:50:00+05:30,-1,-0.1001223558052245,0.301368211681023,0.1064744993791814,0.1948937123018415,3,31,3316.1,3319.0,3316.1,3318.2,0.15778778511585398,3307.4,3288.87856,15,277.82159999999976,52.5489696908304,49.472089200000006,175.80054110916936,225.27263030916936,target,0.616798693838061,0.027211707081087333,8,49611.0,0.35,0.5599999999999999,15,277.82159999999976,52.5489696908304,49.472089200000006,175.80054110916936,225.27263030916936
2026-09-02,BAJAJ-AUTO,2026-09-02 11:35:00+05:30,-1,-0.1039752539635213,-0.4520341536916135,0.1059912625816172,-0.5580254162732308,3,28,11946.0,11948.0,11932.0,11946.0,0.1841620626151013,12025.0,12007.0,4,72.0,51.07507596799999,48.064,-27.139075967999993,20.924924032000007,time_stop,0.34927234927234485,0.0,13,48100.0,0.35,0.5599999999999999,4,72.0,51.07507596799999,48.064,-27.139075967999993,20.924924032000007
2026-09-02,BANKBARODA,2026-09-02 11:35:00+05:30,-1,-0.1064265235196843,-0.5029127027366798,0.1059586287749884,-0.6088713315116682,3,28,238.4,238.64,238.0,238.61,0.2194256018488007,240.01,240.0,208,2.0799999999981083,53.05645156448001,49.921040000000005,-100.8974915644819,-50.9764515644819,time_stop,0.18332569476271487,0.09166284738135744,13,49922.08,0.35,0.5599999999999999,208,2.0799999999981083,53.05645156448001,49.921040000000005,-100.8974915644819,-50.9764515644819
2026-09-02,BOSCHLTD,2026-09-02 11:35:00+05:30,-1,-0.1190502574140172,0.3412605310867036,0.1065000865522021,0.2347604445345014,3,28,46800.0,46885.0,46690.0,46885.0,0.2742272124803852,46800.0,46537.92,1,262.08000000000175,49.57150191552,46.66896,165.83953808448175,212.50849808448174,target,0.5876068376068355,0.04273504273504258,8,46800.0,0.35,0.5599999999999999,1,262.08000000000175,49.57150191552,46.66896,165.83953808448175,212.50849808448174
2026-09-02,JSL,2026-09-02 12:10:00+05:30,1,0.1205584244720578,1.0502314654874567,0.1069548247633524,0.9432766407241042,3,35,724.15,724.3,723.05,723.65,0.2798314102121171,731.1,735.19416,68,278.4028799999992,53.016055295249274,49.85400144,175.53282326474994,225.38682470474993,target,0.6702229517165925,0.1504582136506616,4,49714.8,0.35,0.5599999999999999,68,278.4028799999992,53.016055295249274,49.85400144,175.53282326474994,225.38682470474993
2026-09-02,PATANJALI,2026-09-02 12:35:00+05:30,-1,-0.1048327664939374,0.0146177459435818,0.1062905759099547,-0.0916728299663728,3,40,343.65,343.65,341.7,342.05,0.15557458182805212,341.75,342.946125,146,-174.63424999999927,53.14154760175549,49.982817125000004,-277.7586147267548,-227.77579760175476,stop_loss,0.014630577907825959,0.3657644476956934,1,49895.5,0.35,0.5599999999999999,146,-174.63424999999927,53.14154760175549,49.982817125000004,-277.7586147267548,-227.77579760175476
2026-09-03,OBEROIRLTY,2026-09-03 11:20:00+05:30,1,0.1567816679885517,-0.2104487820276688,0.1061462168885147,-0.3165949989161836,4,25,1905.1,1905.1,1900.0,1900.7,0.4539680869454118,1895.2,1897.9,26,70.20000000000118,52.4153005636,49.310300000000005,-31.52560056359882,17.784699436401183,time_stop,0.33769523005486857,0.32714225411566433,13,49275.200000000004,0.5447617043344941,0.8716187269351906,26,70.20000000000118,52.4153005636,49.310300000000005,-31.52560056359882,17.784699436401183
2026-09-03,LODHA,2026-09-03 11:20:00+05:30,1,0.1564282403859925,-0.7770762506070952,0.1057827786304031,-0.8828590292374983,4,25,1233.8,1238.0,1232.4,1235.4,0.4706399315432845,1224.1,1225.0,40,36.00000000000364,52.062617384,48.982,-65.04461738399635,-16.06261738399636,time_stop,0.22057021485173411,0.3022628870190225,13,48964.0,0.5647679178519414,0.9036286685631062,40,36.00000000000364,52.062617384,48.982,-65.04461738399635,-16.06261738399636
2026-09-03,PRESTIGE,2026-09-03 11:20:00+05:30,1,0.1520477031906874,-0.1472392638036836,0.1061867598527607,-0.2534260236564444,4,25,1625.9,1632.0,1625.4,1630.0,0.4964943032427693,1626.9,1617.207041016652,30,-290.78876950044105,51.686151622509804,48.661605615249776,-391.1365267382006,-342.47492112295083,stop_loss,0.0676132521974182,0.6023726104862126,12,48807.0,0.5957931638913231,0.953269062226117,30,-290.78876950044105,51.686151622509804,48.661605615249776,-391.1365267382006,-342.47492112295083
2026-09-03,GODREJPROP,2026-09-03 11:20:00+05:30,1,0.1415280389194258,-0.7628294036060908,0.1057919166435506,-0.8686213202496413,4,25,2016.2,2021.7,2015.5,2018.8,0.513034617453084,2001.8,2001.9,24,2.400000000003274,51.0624288528,48.0444,-96.70682885279672,-48.66242885279672,time_stop,0.19982016185433604,0.539514437006694,13,48043.2,0.6156415409437007,0.9850264655099212,24,2.400000000003274,51.0624288528,48.0444,-96.70682885279672,-48.66242885279672
2026-09-03,M_AND_M,2026-09-03 12:30:00+05:30,1,0.0995994851261625,-0.00630755645264,0.1062771542954459,-0.1125847107480859,4,39,3169.5,3172.2,3169.3,3170.8,0.15633729207590405,3169.0,3157.9085,15,-166.37249999999995,50.41405610026499,47.45181375,-264.2383698502649,-216.78655610026493,stop_loss,0.03155569580308715,0.5017355632691678,6,47535.0,0.35,0.5599999999999999,15,-166.37249999999995,50.41405610026499,47.45181375,-264.2383698502649,-216.78655610026493
2026-09-04,KEI,2026-09-04 11:20:00+05:30,-1,-0.0860009940738343,-0.1125204582651235,0.106209028702946,-0.2187294869680696,4,25,4888.0,4890.5,4877.0,4888.0,0.32660158989946225,4897.0,4866.292134673837,10,307.078653261633,51.84894154932606,48.816460673369185,206.41325103893774,255.22971171230694,target,0.6432509699816236,0.2654686542781226,6,48970.0,0.3919219078793547,0.6270750526069676,10,307.078653261633,51.84894154932606,48.816460673369185,206.41325103893774,255.22971171230694
2026-09-04,NIACL,2026-09-04 11:25:00+05:30,1,0.1153000817209707,9.309598267981729,0.112252432186673,9.197345835795051,4,26,208.11,208.36,207.74,207.85,0.6649713048558378,228.04,230.95148908209904,219,637.6161089796925,53.48660981511621,50.25956805448984,533.8699311100864,584.1294991645763,target,1.7365374495702524,0.6533941413786937,5,49940.759999999995,0.7979655658270053,1.2767449053232085,219,637.6161089796925,53.48660981511621,50.25956805448984,533.8699311100864,584.1294991645763
2026-09-04,MAHABANK,2026-09-04 11:30:00+05:30,1,0.0821589061839754,0.0230520977409014,0.1062959857538036,-0.0832438880129021,4,27,86.78,86.87,86.73,86.76,0.18853322795231556,86.62,86.5,577,-69.24000000000262,53.07465647744,49.94512,-172.25977647744264,-122.31465647744263,time_stop,0.15008081274532348,0.19625952435927685,13,49979.740000000005,0.35,0.5599999999999999,577,-69.24000000000262,53.07465647744,49.94512,-172.25977647744264,-122.31465647744263
2026-09-04,IDEA,2026-09-04 11:35:00+05:30,1,0.0890229883933206,-0.1334222815210068,0.1061956221480987,-0.2396179036691056,4,28,15.04,15.06,14.97,14.99,0.5384542075669524,14.99,15.01,3335,66.69999999999858,53.1745073,50.025,-36.49950730000142,13.52549269999858,time_stop,0.867244829886582,0.06671114076050033,13,49991.65,0.6461450490803429,1.0338320785285486,3335,66.69999999999858,53.1745073,50.025,-36.49950730000142,13.52549269999858
2026-09-04,ABCAPITAL,2026-09-04 11:50:00+05:30,-1,-0.0837077454705293,0.4306632213608878,0.1065574299741602,0.3241057913867277,4,31,405.0,406.45,404.95,406.35,0.16874967041079736,404.4,405.8154,123,-174.09420000000415,52.97720931884519,49.8282471,-276.8996564188493,-227.07140931884933,stop_loss,0.04945598417408492,0.43273986152323474,9,49741.2,0.35,0.5599999999999999,123,-174.09420000000415,52.97720931884519,49.8282471,-276.8996564188493,-227.07140931884933
2026-09-07,TATAELXSI,2026-09-07 12:00:00+05:30,-1,-0.085103386710305,0.3951098004409061,0.1065346257966616,0.2885751746442445,4,33,3492.0,3492.9,3489.9,3492.7,0.1280221196045619,3480.0,3489.2,14,-128.79999999999745,51.862813732799985,48.7844,-229.44721373279745,-180.66281373279745,time_stop,0.1293103448275823,0.33045977011494365,13,48720.0,0.35,0.5599999999999999,14,-128.79999999999745,51.862813732799985,48.7844,-229.44721373279745,-180.66281373279745
2026-09-07,CONCOR,2026-09-07 12:15:00+05:30,-1,-0.0829230598993195,0.0296970896852144,0.1063002478915066,-0.0766031582062921,4,36,503.35,505.1,502.75,505.1,0.13787934496705198,504.95,504.3,99,64.34999999999775,53.0887505445,49.957875,-38.696625544502254,11.261249455497747,time_stop,0.5149024655906498,0.0,13,49990.049999999996,0.35,0.5599999999999999,99,64.34999999999775,53.0887505445,49.957875,-38.696625544502254,11.261249455497747
2026-09-07,LICI,2026-09-07 12:20:00+05:30,-1,-0.0801355704116511,0.2426889940541201,0.1064368621769202,0.1362521318771998,4,37,412.2,412.2,411.8,412.05,0.11527727217570644,411.3,412.73955,121,-174.18554999999964,53.00500730448329,49.854392775,-277.04495007948293,-227.19055730448292,stop_loss,0.17019207391197888,0.38901045465595807,11,49767.3,0.35,0.5599999999999999,121,-174.18554999999964,53.00500730448329,49.854392775,-277.04495007948293,-227.19055730448292
2026-09-07,HDFCLIFE,2026-09-07 12:20:00+05:30,-1,-0.0825383087933806,0.074135853952356,0.1063287511815401,-0.0321928972291841,4,37,538.35,539.55,538.2,539.55,0.1833538530786195,539.45,539.45,92,0.0,52.7467218728,49.629400000000004,-102.37612187280001,-52.7467218728,time_stop,0.1297617944202467,0.11122439521733529,13,49629.4,0.35,0.5599999999999999,92,0.0,52.7467218728,49.629400000000004,-102.37612187280001,-52.7467218728
2026-09-07,INFY,2026-09-07 13:05:00+05:30,-1,-0.0846928571435018,0.0275406224180585,0.1062988647204626,-0.0787582423024041,4,46,1088.3,1089.5,1087.5,1089.3,0.11278540609303514,1089.3,1087.3,45,90.0,52.03972348199999,48.9735,-11.013223481999994,37.96027651800001,time_stop,0.21114477187184066,0.10098228219959093,9,49018.5,0.35,0.5599999999999999,45,90.0,52.03972348199999,48.9735,-11.013223481999994,37.96027651800001
2026-09-08,LODHA,2026-09-08 11:20:00+05:30,1,0.0973992456674224,-0.1153307521212667,0.1062072261636049,-0.2215379782848716,4,25,1214.6,1215.6,1212.6,1213.9,0.3424617231355845,1215.0,1214.1,41,-36.90000000000373,52.9203118986,49.79655,-139.61686189860373,-89.82031189860373,time_stop,0.40329218106995857,0.08230452674896638,13,49815.0,0.4109540677627014,0.6575265084203222,41,-36.90000000000373,52.9203118986,49.79655,-139.61686189860373,-89.82031189860373
2026-09-08,PRESTIGE,2026-09-08 11:25:00+05:30,1,0.1225954582741454,-0.2112405581871712,0.1061457090385354,-0.3173862672257066,4,26,1562.8,1564.0,1562.0,1562.2,0.25696362272984896,1559.2,1559.0,32,-6.400000000001455,53.0242620544,49.8912,-109.31546205440145,-59.42426205440145,time_stop,0.41688045151360154,0.04489481785531213,13,49894.4,0.35,0.5599999999999999,32,-6.400000000001455,53.0242620544,49.8912,-109.31546205440145,-59.42426205440145
2026-09-08,OBEROIRLTY,2026-09-08 11:25:00+05:30,1,0.0920048482267001,0.1138334778837872,0.1063542134757155,0.0074792644080717,4,26,1843.3,1848.8,1843.3,1844.8,0.26019080659150234,1848.7,1842.2295500000002,27,-174.70214999999462,52.9380996915771,49.827548925,-277.4677986165717,-227.6402496915717,stop_loss,0.21636825877644483,0.39487207226699406,10,49914.9,0.35,0.5599999999999999,27,-174.70214999999462,52.9380996915771,49.827548925,-277.4677986165717,-227.6402496915717
2026-09-08,POWERINDIA,2026-09-08 11:25:00+05:30,1,0.087192650561355,-0.8970046452026281,0.1057058558385391,-1.0027105010411672,4,26,31370.0,31370.0,31160.0,31215.0,0.4542230154916363,30990.0,30821.083544998968,1,-168.91645500103186,32.8281998522636,30.905541772499486,-232.65019662579493,-201.74465485329546,stop_loss,0.5969667634720954,0.6776379477250738,13,30990.0,0.5450676185899636,0.8721081897439418,1,-168.91645500103186,32.8281998522636,30.905541772499486,-232.65019662579493,-201.74465485329546
2026-09-08,NIACL,2026-09-08 12:15:00+05:30,1,0.0878066694820116,-0.538223386520599,0.1059359802905453,-0.6441593668111444,4,36,209.34,209.95,209.14,209.95,0.796788350967919,208.01,206.34591999999998,240,-399.37920000000304,52.801961573644796,49.7227104,-501.9038719736478,-452.18116157364784,stop_loss,0.0913417624152757,0.8268833229171713,1,49922.399999999994,0.8,1.2800000000000002,240,-399.37920000000304,52.801961573644796,49.7227104,-501.9038719736478,-452.18116157364784
2026-09-09,ESCORTS,2026-09-09 11:20:00+05:30,-1,-0.0825517003588875,0.2272575362609359,0.1064269643473029,0.1208305719136329,4,25,2991.4,2992.4,2991.4,2992.2,0.1145836317282098,2987.0,2986.2,16,12.80000000000291,50.7857011072,47.7856,-85.77130110719709,-37.98570110719709,time_stop,0.06695681285571187,0.26447941078004966,13,47792.0,0.35,0.5599999999999999,16,12.80000000000291,50.7857011072,47.7856,-85.77130110719709,-37.98570110719709
2026-09-09,HINDPETRO,2026-09-09 11:20:00+05:30,-1,-0.082696016499794,-0.2003721196507797,0.1061526801202232,-0.306524799771003,4,25,348.4,349.4,348.05,349.35,0.24535361589891314,350.3,349.95,142,49.70000000000323,52.835154313,49.71775,-52.85290431299677,-3.135154312996768,time_stop,0.45675135598058914,0.17128175849270288,13,49742.6,0.35,0.5599999999999999,142,49.70000000000323,52.835154313,49.71775,-52.85290431299677,-3.135154312996768
2026-09-09,BHARATFORG,2026-09-09 11:20:00+05:30,-1,-0.0837006190509439,0.7486308596693902,0.1067613763251771,0.6418694833442131,4,25,1987.0,1990.5,1987.0,1990.3,0.22430215114734958,1980.0,1978.4,25,39.999999999997726,52.58353775999999,49.480000000000004,-62.06353776000227,-12.583537760002265,time_stop,0.19696969696970656,0.3383838383838489,13,49500.0,0.35,0.5599999999999999,25,39.999999999997726,52.58353775999999,49.480000000000004,-62.06353776000227,-12.583537760002265
2026-09-09,GAIL,2026-09-09 11:20:00+05:30,-1,-0.0845335717478264,-0.0401813902761034,0.1062554274151885,-0.146436817691292,4,25,174.12,174.22,174.07,174.21,0.11644402896340225,174.43,174.8,286,-105.8200000000013,53.08835457068001,49.93989,-208.8482445706813,-158.9083545706813,time_stop,0.1031932580404793,0.32677865046149,13,49886.98,0.35,0.5599999999999999,286,-105.8200000000013,53.08835457068001,49.93989,-208.8482445706813,-158.9083545706813
